USERID,CUSTOM_DOUBLE1,ENDATE,CUSTOM_DOUBLE2,CUSTOM_DOUBLE3,START_DATE,PAY_GROUP,EVENT_REASON,CUSTOMSTRING21,CUSTOMSTRING22,CUSTOMSTRING23,
30002600            ,,,,,03/08/2017,P1,99P1,,,,
30002601            ,,,,,03/08/2017,P1,99P1,,,,
30002602            ,,,,,03/08/2017,P1,99P1,,,,
30002603            ,,,,,03/08/2017,P1,99P1,,,,
30002604            ,,,,,03/08/2017,P1,99P1,,,,
30002605            ,,,,,03/08/2017,P1,99P1,,,,
30002606            ,,,,,03/08/2017,P1,99P1,,,,
30002607            ,,,,,03/08/2017,P1,99P1,,,,
30002608            ,,,,,03/08/2017,P1,99P1,,,,
30002609            ,,,,,03/08/2017,P1,99P1,,,,
30002610            ,,,,,03/08/2017,P1,99P1,,,,
30002611            ,,,,,03/08/2017,P1,99P1,,,,
30002612            ,,,,,03/08/2017,P1,99P1,,,,
30002613            ,,,,,03/08/2017,P1,99P1,,,,
30002614            ,,,,,03/08/2017,P1,99P1,,,,
30002615            ,,,,,03/08/2017,P1,99P1,,,,
30002616            ,,,,,03/08/2017,P1,99P1,,,,
30002617            ,,,,,03/08/2017,P1,99P1,,,,
30002618            ,,,,,03/08/2017,P1,99P1,,,,
30002619            ,,,,,03/08/2017,P1,99P1,,,,
30002621            ,,,,,03/08/2017,P1,99P1,,,,
30002623            ,,,,,03/08/2017,P1,99P1,,,,
30002624            ,,,,,03/08/2017,P1,99P1,,,,
30002625            ,,,,,03/08/2017,P1,99P1,,,,
30002626            ,,,,,03/08/2017,P1,99P1,,,,
30002627            ,,,,,03/08/2017,P1,99P1,,,,
30002628            ,,,,,03/08/2017,P1,99P1,,,,
30002629            ,,,,,03/08/2017,P1,99P1,,,,
30002630            ,,,,,03/08/2017,P1,99P1,,,,
30002631            ,,,,,03/08/2017,P1,99P1,,,,
30002632            ,,,,,03/08/2017,P1,99P1,,,,
30002633            ,,,,,03/08/2017,P1,99P1,,,,
30002634            ,,,,,03/08/2017,P1,99P1,,,,
30002635            ,,,,,03/08/2017,P1,99P1,,,,
30002636            ,,,,,03/08/2017,P1,99P1,,,,
30002637            ,,,,,03/08/2017,P1,99P1,,,,
30002638            ,,,,,03/08/2017,P1,99P1,,,,
30002639            ,,,,,03/08/2017,P1,99P1,,,,
30002640            ,,,,,03/08/2017,P1,99P1,,,,
30002641            ,,,,,03/08/2017,P1,99P1,,,,
30002642            ,,,,,03/08/2017,P1,99P1,,,,
30002643            ,,,,,03/08/2017,P1,99P1,,,,
30002644            ,,,,,03/08/2017,P1,99P1,,,,
30002645            ,,,,,03/08/2017,P1,99P1,,,,
30002646            ,,,,,03/08/2017,P1,99P1,,,,
30002647            ,,,,,03/08/2017,P1,99P1,,,,
30002648            ,,,,,03/08/2017,P1,99P1,,,,
30002649            ,,,,,03/08/2017,P1,99P1,,,,
30002650            ,,,,,03/08/2017,P1,99P1,,,,
30002651            ,,,,,03/08/2017,P1,99P1,,,,
30002652            ,,,,,03/08/2017,P1,99P1,,,,
30002653            ,,,,,03/08/2017,P1,99P1,,,,
30002654            ,,,,,03/08/2017,P1,99P1,,,,
30002655            ,,,,,03/08/2017,P1,99P1,,,,
30002656            ,,,,,03/08/2017,P1,99P1,,,,
30002657            ,,,,,03/08/2017,P1,99P1,,,,
30002658            ,,,,,03/08/2017,P1,99P1,,,,
30002659            ,,,,,03/08/2017,P1,99P1,,,,
30002660            ,,,,,03/08/2017,P1,99P1,,,,
30002661            ,,,,,03/08/2017,P1,99P1,,,,
30002662            ,,,,,03/08/2017,P1,99P1,,,,
30002663            ,,,,,03/08/2017,P1,99P1,,,,
30002664            ,,,,,03/08/2017,P1,99P1,,,,
30002665            ,,,,,03/08/2017,P1,99P1,,,,
30002666            ,,,,,03/08/2017,P1,99P1,,,,
30002667            ,,,,,03/08/2017,P1,99P1,,,,
30002668            ,,,,,03/08/2017,P1,99P1,,,,
30002669            ,,,,,03/08/2017,P1,99P1,,,,
30002670            ,,,,,03/08/2017,P1,99P1,,,,
30002671            ,,,,,03/08/2017,P1,99P1,,,,
30002672            ,,,,,03/08/2017,P1,99P1,,,,
30002673            ,,,,,03/08/2017,P1,99P1,,,,
30002674            ,,,,,03/08/2017,P1,99P1,,,,
30002676            ,,,,,03/08/2017,P1,99P1,,,,
30002677            ,,,,,03/08/2017,P1,99P1,,,,
30002678            ,,,,,03/08/2017,P1,99P1,,,,
30002679            ,,,,,03/08/2017,P1,99P1,,,,
30002680            ,,,,,03/08/2017,P1,99P1,,,,
30002681            ,,,,,03/08/2017,P1,99P1,,,,
30002682            ,,,,,03/08/2017,P1,99P1,,,,
30002683            ,,,,,03/08/2017,P1,99P1,,,,
30002684            ,,,,,03/08/2017,P1,99P1,,,,
30002685            ,,,,,03/08/2017,P1,99P1,,,,
30002686            ,,,,,03/08/2017,P1,99P1,,,,
30002687            ,,,,,03/08/2017,P1,99P1,,,,
30002688            ,,,,,03/08/2017,P1,99P1,,,,
30002689            ,,,,,03/08/2017,P1,99P1,,,,
30002690            ,,,,,03/08/2017,P1,99P1,,,,
30002691            ,,,,,03/08/2017,P1,99P1,,,,
30002692            ,,,,,03/08/2017,P1,99P1,,,,
30002693            ,,,,,03/08/2017,P1,99P1,,,,
30002694            ,,,,,03/08/2017,P1,99P1,,,,
30002695            ,,,,,03/08/2017,P1,99P1,,,,
30002696            ,,,,,03/08/2017,P1,99P1,,,,
30002697            ,,,,,03/08/2017,P1,99P1,,,,
30002698            ,,,,,03/08/2017,P1,99P1,,,,
30002699            ,,,,,03/08/2017,P1,99P1,,,,
30002700            ,,,,,03/08/2017,P1,99P1,,,,
30002701            ,,,,,03/08/2017,P1,99P1,,,,
30002702            ,,,,,03/08/2017,P1,99P1,,,,
30002703            ,,,,,03/08/2017,P1,99P1,,,,
30002704            ,,,,,03/08/2017,P1,99P1,,,,
30002705            ,,,,,03/08/2017,P1,99P1,,,,
30002706            ,,,,,03/08/2017,P1,99P1,,,,
30002707            ,,,,,03/08/2017,P1,99P1,,,,
30002708            ,,,,,03/08/2017,P1,99P1,,,,
30002709            ,,,,,03/08/2017,P1,99P1,,,,
30002710            ,,,,,03/08/2017,P1,99P1,,,,
30002711            ,,,,,03/08/2017,P1,99P1,,,,
30002712            ,,,,,03/08/2017,P1,99P1,,,,
30002713            ,,,,,03/08/2017,P1,99P1,,,,
30002714            ,,,,,03/08/2017,P1,99P1,,,,
30002715            ,,,,,03/08/2017,P1,99P1,,,,
30002716            ,,,,,03/08/2017,P1,99P1,,,,
30002717            ,,,,,03/08/2017,P1,99P1,,,,
30002718            ,,,,,03/08/2017,P1,99P1,,,,
30002719            ,,,,,03/08/2017,P1,99P1,,,,
30002720            ,,,,,03/08/2017,P1,99P1,,,,
30002721            ,,,,,03/08/2017,P1,99P1,,,,
30002722            ,,,,,03/08/2017,P1,99P1,,,,
30002723            ,,,,,03/08/2017,P1,99P1,,,,
30002724            ,,,,,03/08/2017,P1,99P1,,,,
30002725            ,,,,,03/08/2017,P1,99P1,,,,
30002726            ,,,,,03/08/2017,P1,99P1,,,,
30002727            ,,,,,03/08/2017,P1,99P1,,,,
30002728            ,,,,,03/08/2017,P1,99P1,,,,
30002729            ,,,,,03/08/2017,P1,99P1,,,,
30002730            ,,,,,03/08/2017,P1,99P1,,,,
30002731            ,,,,,03/08/2017,P1,99P1,,,,
30002732            ,,,,,03/08/2017,P1,99P1,,,,
30002733            ,,,,,03/08/2017,P1,99P1,,,,
30002734            ,,,,,03/08/2017,P1,99P1,,,,
30002735            ,,,,,03/08/2017,P1,99P1,,,,
30002736            ,,,,,03/08/2017,P1,99P1,,,,
30002737            ,,,,,03/08/2017,P1,99P1,,,,
30002738            ,,,,,03/08/2017,P1,99P1,,,,
30002739            ,,,,,03/08/2017,P1,99P1,,,,
30002740            ,,,,,03/08/2017,P1,99P1,,,,
30002741            ,,,,,03/08/2017,P1,99P1,,,,
30002742            ,,,,,03/08/2017,P1,99P1,,,,
30002743            ,,,,,03/08/2017,P1,99P1,,,,
30002744            ,,,,,03/08/2017,P1,99P1,,,,
30002745            ,,,,,03/08/2017,P1,99P1,,,,
30002746            ,,,,,03/08/2017,P1,99P1,,,,
30002747            ,,,,,03/08/2017,P1,99P1,,,,
30002748            ,,,,,03/08/2017,P1,99P1,,,,
30002749            ,,,,,03/08/2017,P1,99P1,,,,
30002750            ,,,,,03/08/2017,P1,99P1,,,,
30002751            ,,,,,03/08/2017,P1,99P1,,,,
30002752            ,,,,,03/08/2017,P1,99P1,,,,
30002753            ,,,,,03/08/2017,P1,99P1,,,,
30002754            ,,,,,03/08/2017,P1,99P1,,,,
30002755            ,,,,,03/08/2017,P1,99P1,,,,
30002756            ,,,,,03/08/2017,P1,99P1,,,,
30002757            ,,,,,03/08/2017,P1,99P1,,,,
30002758            ,,,,,03/08/2017,P1,99P1,,,,
30002759            ,,,,,03/08/2017,P1,99P1,,,,
30002760            ,,,,,03/08/2017,P1,99P1,,,,
30002762            ,,,,,03/08/2017,P1,99P1,,,,
30002763            ,,,,,03/08/2017,P1,99P1,,,,
30002764            ,,,,,03/08/2017,P1,99P1,,,,
30002765            ,,,,,03/08/2017,P1,99P1,,,,
30002766            ,,,,,03/08/2017,P1,99P1,,,,
30002767            ,,,,,03/08/2017,P1,99P1,,,,
30002768            ,,,,,03/08/2017,P1,99P1,,,,
30002769            ,,,,,03/08/2017,P1,99P1,,,,
30002770            ,,,,,03/08/2017,P1,99P1,,,,
30002771            ,,,,,03/08/2017,P1,99P1,,,,
30002772            ,,,,,03/08/2017,P1,99P1,,,,
30002773            ,,,,,03/08/2017,P1,99P1,,,,
30002774            ,,,,,03/08/2017,P1,99P1,,,,
30002775            ,,,,,03/08/2017,P1,99P1,,,,
30002776            ,,,,,03/08/2017,P1,99P1,,,,
30002777            ,,,,,03/08/2017,P1,99P1,,,,
30002778            ,,,,,03/08/2017,P1,99P1,,,,
30002779            ,,,,,03/08/2017,P1,99P1,,,,
30002780            ,,,,,03/08/2017,P1,99P1,,,,
30002781            ,,,,,03/08/2017,P1,99P1,,,,
30002782            ,,,,,03/08/2017,P1,99P1,,,,
30002783            ,,,,,03/08/2017,P1,99P1,,,,
30002784            ,,,,,03/08/2017,P1,99P1,,,,
30002785            ,,,,,03/08/2017,P1,99P1,,,,
30002786            ,,,,,03/08/2017,P1,99P1,,,,
30002787            ,,,,,03/08/2017,P1,99P1,,,,
30002788            ,,,,,03/08/2017,P1,99P1,,,,
30002789            ,,,,,03/08/2017,P1,99P1,,,,
30002790            ,,,,,03/08/2017,P1,99P1,,,,
30002791            ,,,,,03/08/2017,P1,99P1,,,,
30002792            ,,,,,03/08/2017,P1,99P1,,,,
30002793            ,,,,,03/08/2017,P1,99P1,,,,
30002794            ,,,,,03/08/2017,P1,99P1,,,,
30002795            ,,,,,03/08/2017,P1,99P1,,,,
30002796            ,,,,,03/08/2017,P1,99P1,,,,
30002797            ,,,,,03/08/2017,P1,99P1,,,,
30002798            ,,,,,03/08/2017,P1,99P1,,,,
30002799            ,,,,,03/08/2017,P1,99P1,,,,
30002800            ,,,,,03/08/2017,P1,99P1,,,,
30002801            ,,,,,03/08/2017,P1,99P1,,,,
30002802            ,,,,,03/08/2017,P1,99P1,,,,
30002803            ,,,,,03/08/2017,P1,99P1,,,,
30002804            ,,,,,03/08/2017,P1,99P1,,,,
30002805            ,,,,,03/08/2017,P1,99P1,,,,
30002806            ,,,,,03/08/2017,P1,99P1,,,,
30002807            ,,,,,03/08/2017,P1,99P1,,,,
30002808            ,,,,,03/08/2017,P1,99P1,,,,
30002809            ,,,,,03/08/2017,P1,99P1,,,,
30002810            ,,,,,03/08/2017,P1,99P1,,,,
30002811            ,,,,,03/08/2017,P1,99P1,,,,
30002812            ,,,,,03/08/2017,P1,99P1,,,,
30002813            ,,,,,03/08/2017,P1,99P1,,,,
30002814            ,,,,,03/08/2017,P1,99P1,,,,
30002815            ,,,,,03/08/2017,P1,99P1,,,,
30002816            ,,,,,03/08/2017,P1,99P1,,,,
30002817            ,,,,,03/08/2017,P1,99P1,,,,
30002818            ,,,,,03/08/2017,P1,99P1,,,,
30002819            ,,,,,03/08/2017,P1,99P1,,,,
30002820            ,,,,,03/08/2017,P1,99P1,,,,
30002821            ,,,,,03/08/2017,P1,99P1,,,,
30002822            ,,,,,03/08/2017,P1,99P1,,,,
30002823            ,,,,,03/08/2017,P1,99P1,,,,
30002824            ,,,,,03/08/2017,P1,99P1,,,,
30002825            ,,,,,03/08/2017,P1,99P1,,,,
30002826            ,,,,,03/08/2017,P1,99P1,,,,
30002827            ,,,,,03/08/2017,P1,99P1,,,,
30002828            ,,,,,03/08/2017,P1,99P1,,,,
30002829            ,,,,,03/08/2017,P1,99P1,,,,
30002830            ,,,,,03/08/2017,P1,99P1,,,,
30002831            ,,,,,03/08/2017,P1,99P1,,,,
30002832            ,,,,,03/08/2017,P1,99P1,,,,
30002833            ,,,,,03/08/2017,P1,99P1,,,,
30002834            ,,,,,03/08/2017,P1,99P1,,,,
30002835            ,,,,,03/08/2017,P1,99P1,,,,
30002836            ,,,,,03/08/2017,P1,99P1,,,,
30002837            ,,,,,03/08/2017,P1,99P1,,,,
30002838            ,,,,,03/08/2017,P1,99P1,,,,
30002839            ,,,,,03/08/2017,P1,99P1,,,,
30002840            ,,,,,03/08/2017,P1,99P1,,,,
30002841            ,,,,,03/08/2017,P1,99P1,,,,
30002842            ,,,,,03/08/2017,P1,99P1,,,,
30002843            ,,,,,03/08/2017,P1,99P1,,,,
30002844            ,,,,,03/08/2017,P1,99P1,,,,
30002845            ,,,,,03/08/2017,P1,99P1,,,,
30002846            ,,,,,03/08/2017,P1,99P1,,,,
30002847            ,,,,,03/08/2017,P1,99P1,,,,
30002848            ,,,,,03/08/2017,P1,99P1,,,,
30002849            ,,,,,03/08/2017,P1,99P1,,,,
30002850            ,,,,,03/08/2017,P1,99P1,,,,
30002851            ,,,,,03/08/2017,P1,99P1,,,,
30002852            ,,,,,03/08/2017,P1,99P1,,,,
30002853            ,,,,,03/08/2017,P1,99P1,,,,
30002854            ,,,,,03/08/2017,P1,99P1,,,,
30002855            ,,,,,03/08/2017,P1,99P1,,,,
30002856            ,,,,,03/08/2017,P1,99P1,,,,
30002857            ,,,,,03/08/2017,P1,99P1,,,,
30002858            ,,,,,03/08/2017,P1,99P1,,,,
30002859            ,,,,,03/08/2017,P1,99P1,,,,
30002860            ,,,,,03/08/2017,P1,99P1,,,,
30002861            ,,,,,03/08/2017,P1,99P1,,,,
30002862            ,,,,,03/08/2017,P1,99P1,,,,
30002863            ,,,,,03/08/2017,P1,99P1,,,,
30002864            ,,,,,03/08/2017,P1,99P1,,,,
30002865            ,,,,,03/08/2017,P1,99P1,,,,
30002866            ,,,,,03/08/2017,P1,99P1,,,,
30002867            ,,,,,03/08/2017,P1,99P1,,,,
30002868            ,,,,,03/08/2017,P1,99P1,,,,
30002869            ,,,,,03/08/2017,P1,99P1,,,,
30002870            ,,,,,03/08/2017,P1,99P1,,,,
30002871            ,,,,,03/08/2017,P1,99P1,,,,
30002872            ,,,,,03/08/2017,P1,99P1,,,,
30002873            ,,,,,03/08/2017,P1,99P1,,,,
30002874            ,,,,,03/08/2017,P1,99P1,,,,
30002876            ,,,,,03/08/2017,P1,99P1,,,,
30002877            ,,,,,03/08/2017,P1,99P1,,,,
30002878            ,,,,,03/08/2017,P1,99P1,,,,
30002879            ,,,,,03/08/2017,P1,99P1,,,,
30002880            ,,,,,03/08/2017,P1,99P1,,,,
30002881            ,,,,,03/08/2017,P1,99P1,,,,
30002882            ,,,,,03/08/2017,P1,99P1,,,,
30002883            ,,,,,03/08/2017,P1,99P1,,,,
30002884            ,,,,,03/08/2017,P1,99P1,,,,
30002885            ,,,,,03/08/2017,P1,99P1,,,,
30002886            ,,,,,03/08/2017,P1,99P1,,,,
30002887            ,,,,,03/08/2017,P1,99P1,,,,
30002888            ,,,,,03/08/2017,P1,99P1,,,,
30002889            ,,,,,03/08/2017,P1,99P1,,,,
30002890            ,,,,,03/08/2017,P1,99P1,,,,
30002891            ,,,,,03/08/2017,P1,99P1,,,,
30002892            ,,,,,03/08/2017,P1,99P1,,,,
30002893            ,,,,,03/08/2017,P1,99P1,,,,
30002894            ,,,,,03/08/2017,P1,99P1,,,,
30002895            ,,,,,03/08/2017,P1,99P1,,,,
30002896            ,,,,,03/08/2017,P1,99P1,,,,
30002897            ,,,,,03/08/2017,P1,99P1,,,,
30002898            ,,,,,03/08/2017,P1,99P1,,,,
30002899            ,,,,,03/08/2017,P1,99P1,,,,
30002900            ,,,,,03/08/2017,P1,99P1,,,,
30002901            ,,,,,03/08/2017,P1,99P1,,,,
30002902            ,,,,,03/08/2017,P1,99P1,,,,
30002903            ,,,,,03/08/2017,P1,99P1,,,,
30002904            ,,,,,03/08/2017,P1,99P1,,,,
30002905            ,,,,,03/08/2017,P1,99P1,,,,
30002906            ,,,,,03/08/2017,P1,99P1,,,,
30002907            ,,,,,03/08/2017,P1,99P1,,,,
30002908            ,,,,,03/08/2017,P1,99P1,,,,
30002909            ,,,,,03/08/2017,P1,99P1,,,,
30002910            ,,,,,03/08/2017,P1,99P1,,,,
30002911            ,,,,,03/08/2017,P1,99P1,,,,
30002912            ,,,,,03/08/2017,P1,99P1,,,,
30002913            ,,,,,03/08/2017,P1,99P1,,,,
30002914            ,,,,,03/08/2017,P1,99P1,,,,
30002915            ,,,,,03/08/2017,P1,99P1,,,,
30002916            ,,,,,03/08/2017,P1,99P1,,,,
30002917            ,,,,,03/08/2017,P1,99P1,,,,
30002918            ,,,,,03/08/2017,P1,99P1,,,,
30002919            ,,,,,03/08/2017,P1,99P1,,,,
30002920            ,,,,,03/08/2017,P1,99P1,,,,
30002921            ,,,,,03/08/2017,P1,99P1,,,,
30002922            ,,,,,03/08/2017,P1,99P1,,,,
30002923            ,,,,,03/08/2017,P1,99P1,,,,
30002924            ,,,,,03/08/2017,P1,99P1,,,,
30002925            ,,,,,03/08/2017,P1,99P1,,,,
30002926            ,,,,,03/08/2017,P1,99P1,,,,
30002927            ,,,,,03/08/2017,P1,99P1,,,,
30002928            ,,,,,03/08/2017,P1,99P1,,,,
30002929            ,,,,,03/08/2017,P1,99P1,,,,
30002930            ,,,,,03/08/2017,P1,99P1,,,,
30002931            ,,,,,03/08/2017,P1,99P1,,,,
30002932            ,,,,,03/08/2017,P1,99P1,,,,
30002933            ,,,,,03/08/2017,P1,99P1,,,,
30002934            ,,,,,03/08/2017,P1,99P1,,,,
30002935            ,,,,,03/08/2017,P1,99P1,,,,
30002936            ,,,,,03/08/2017,P1,99P1,,,,
30002937            ,,,,,03/08/2017,P1,99P1,,,,
30002938            ,,,,,03/08/2017,P1,99P1,,,,
30002939            ,,,,,03/08/2017,P1,99P1,,,,
30002940            ,,,,,03/08/2017,P1,99P1,,,,
30002941            ,,,,,03/08/2017,P1,99P1,,,,
30002942            ,,,,,03/08/2017,P1,99P1,,,,
30002943            ,,,,,03/08/2017,P1,99P1,,,,
30002944            ,,,,,03/08/2017,P1,99P1,,,,
30002945            ,,,,,03/08/2017,P1,99P1,,,,
30002946            ,,,,,03/08/2017,P1,99P1,,,,
30002947            ,,,,,03/08/2017,P1,99P1,,,,
30002948            ,,,,,03/08/2017,P1,99P1,,,,
30002949            ,,,,,03/08/2017,P1,99P1,,,,
30002950            ,,,,,03/08/2017,P1,99P1,,,,
30002951            ,,,,,03/08/2017,P1,99P1,,,,
30002952            ,,,,,03/08/2017,P1,99P1,,,,
30002953            ,,,,,03/08/2017,P1,99P1,,,,
30002954            ,,,,,03/08/2017,P1,99P1,,,,
30002955            ,,,,,03/08/2017,P1,99P1,,,,
30002956            ,,,,,03/08/2017,P1,99P1,,,,
30002957            ,,,,,03/08/2017,P1,99P1,,,,
30002958            ,,,,,03/08/2017,P1,99P1,,,,
30002959            ,,,,,03/08/2017,P1,99P1,,,,
30002960            ,,,,,03/08/2017,P1,99P1,,,,
30002961            ,,,,,03/08/2017,P1,99P1,,,,
30002962            ,,,,,03/08/2017,P1,99P1,,,,
30002963            ,,,,,03/08/2017,P1,99P1,,,,
30002964            ,,,,,03/08/2017,P1,99P1,,,,
30002965            ,,,,,03/08/2017,P1,99P1,,,,
30002966            ,,,,,03/08/2017,P1,99P1,,,,
30002967            ,,,,,03/08/2017,P1,99P1,,,,
30002968            ,,,,,03/08/2017,P1,99P1,,,,
30002969            ,,,,,03/08/2017,P1,99P1,,,,
30002970            ,,,,,03/08/2017,P1,99P1,,,,
30002971            ,,,,,03/08/2017,P1,99P1,,,,
30002972            ,,,,,03/08/2017,P1,99P1,,,,
30002973            ,,,,,03/08/2017,P1,99P1,,,,
30002974            ,,,,,03/08/2017,P1,99P1,,,,
30002975            ,,,,,03/08/2017,P1,99P1,,,,
30002976            ,,,,,03/08/2017,P1,99P1,,,,
30002977            ,,,,,03/08/2017,P1,99P1,,,,
30002978            ,,,,,03/08/2017,P1,99P1,,,,
30002979            ,,,,,03/08/2017,P1,99P1,,,,
30002980            ,,,,,03/08/2017,P1,99P1,,,,
30002981            ,,,,,03/08/2017,P1,99P1,,,,
30002982            ,,,,,03/08/2017,P1,99P1,,,,
30002983            ,,,,,03/08/2017,P1,99P1,,,,
30002984            ,,,,,03/08/2017,P1,99P1,,,,
30002985            ,,,,,03/08/2017,P1,99P1,,,,
30002986            ,,,,,03/08/2017,P1,99P1,,,,
30002987            ,,,,,03/08/2017,P1,99P1,,,,
30002988            ,,,,,03/08/2017,P1,99P1,,,,
30002989            ,,,,,03/08/2017,P1,99P1,,,,
30002990            ,,,,,03/08/2017,P1,99P1,,,,
30002991            ,,,,,03/08/2017,P1,99P1,,,,
30002992            ,,,,,03/08/2017,P1,99P1,,,,
30002993            ,,,,,03/08/2017,P1,99P1,,,,
30002994            ,,,,,03/08/2017,P1,99P1,,,,
30002995            ,,,,,03/08/2017,P1,99P1,,,,
30002996            ,,,,,03/08/2017,P1,99P1,,,,
30002997            ,,,,,03/08/2017,P1,99P1,,,,
30002998            ,,,,,03/08/2017,P1,99P1,,,,
30002999            ,,,,,03/08/2017,P1,99P1,,,,
30003000            ,,,,,03/08/2017,P1,99P1,,,,
30003001            ,,,,,03/08/2017,P1,99P1,,,,
30003002            ,,,,,03/08/2017,P1,99P1,,,,
30003003            ,,,,,03/08/2017,P1,99P1,,,,
30003004            ,,,,,03/08/2017,P1,99P1,,,,
30003005            ,,,,,03/08/2017,P1,99P1,,,,
30003006            ,,,,,03/08/2017,P1,99P1,,,,
30003007            ,,,,,03/08/2017,P1,99P1,,,,
30003008            ,,,,,03/08/2017,P1,99P1,,,,
30003009            ,,,,,03/08/2017,P1,99P1,,,,
30003010            ,,,,,03/08/2017,P1,99P1,,,,
30003011            ,,,,,03/08/2017,P1,99P1,,,,
30003012            ,,,,,03/08/2017,P1,99P1,,,,
30003013            ,,,,,03/08/2017,P1,99P1,,,,
30003014            ,,,,,03/08/2017,P1,99P1,,,,
30003015            ,,,,,03/08/2017,P1,99P1,,,,
30003016            ,,,,,03/08/2017,P1,99P1,,,,
30003017            ,,,,,03/08/2017,P1,99P1,,,,
30003018            ,,,,,03/08/2017,P1,99P1,,,,
30003019            ,,,,,03/08/2017,P1,99P1,,,,
30003020            ,,,,,03/08/2017,P1,99P1,,,,
30003021            ,,,,,03/08/2017,P1,99P1,,,,
30003022            ,,,,,03/08/2017,P1,99P1,,,,
30003023            ,,,,,03/08/2017,P1,99P1,,,,
30003024            ,,,,,03/08/2017,P1,99P1,,,,
30003025            ,,,,,03/08/2017,P1,99P1,,,,
30003026            ,,,,,03/08/2017,P1,99P1,,,,
30003027            ,,,,,03/08/2017,P1,99P1,,,,
30003028            ,,,,,03/08/2017,P1,99P1,,,,
30003029            ,,,,,03/08/2017,P1,99P1,,,,
30003030            ,,,,,03/08/2017,P1,99P1,,,,
30003031            ,,,,,03/08/2017,P1,99P1,,,,
30003032            ,,,,,03/08/2017,P1,99P1,,,,
30003033            ,,,,,03/08/2017,P1,99P1,,,,
30003034            ,,,,,03/08/2017,P1,99P1,,,,
30003035            ,,,,,03/08/2017,P1,99P1,,,,
30003036            ,,,,,03/08/2017,P1,99P1,,,,
30003037            ,,,,,03/08/2017,P1,99P1,,,,
30003038            ,,,,,03/08/2017,P1,99P1,,,,
30003039            ,,,,,03/08/2017,P1,99P1,,,,
30003040            ,,,,,03/08/2017,P1,99P1,,,,
30003041            ,,,,,03/08/2017,P1,99P1,,,,
30003042            ,,,,,03/08/2017,P1,99P1,,,,
30003043            ,,,,,03/08/2017,P1,99P1,,,,
30003044            ,,,,,03/08/2017,P1,99P1,,,,
30003045            ,,,,,03/08/2017,P1,99P1,,,,
30003046            ,,,,,03/08/2017,P1,99P1,,,,
30003047            ,,,,,03/08/2017,P1,99P1,,,,
