USERID,STARTDATE,ENDATE,SEQNUMBER,PAYCOMPONENT,PAYCOMPVALUE,CURRENCY_CODE,FREQUENCY,IS_TARGET,NOTES,OPERATION,
30002350            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002351            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002352            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002353            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002354            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30002355            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002356            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002357            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002358            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002359            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002360            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002361            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002362            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002363            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002364            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002365            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002366            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002367            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002368            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002369            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002370            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002371            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002372            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002373            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002374            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002375            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002376            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002377            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002378            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002380            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002381            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002382            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30002383            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002384            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002385            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002386            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002387            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002388            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30002389            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30002390            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30002391            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002392            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002393            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002394            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002395            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30002396            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30002397            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002398            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002399            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002400            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002401            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002402            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002403            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002404            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002405            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002406            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002407            ,03/08/2017,,,9001,1000.0000,PEN,MON,,,,
30002408            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002409            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002410            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002411            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002412            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002413            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002414            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002415            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002416            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002417            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002418            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002419            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002420            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002421            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002422            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002423            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002424            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002425            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002426            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002427            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30002428            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002429            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002430            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002431            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002432            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30002433            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002434            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002435            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002436            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002437            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002438            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30002439            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002440            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002441            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002442            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002443            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002444            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002445            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002446            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002447            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002448            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002449            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002450            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002451            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002452            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002453            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002454            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002455            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002456            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002457            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002458            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002459            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002460            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002461            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002462            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002463            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30002464            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002465            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002466            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002467            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002468            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002469            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30002470            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002471            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002472            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002473            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002474            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30002475            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002476            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30002477            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002478            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002479            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002480            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002481            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002482            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002483            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002484            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002485            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002486            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002487            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002488            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002489            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002490            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002491            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002492            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002493            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002494            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002495            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002496            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002497            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002498            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30002499            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002500            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002501            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002502            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002503            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002504            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002505            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30002506            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002507            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002508            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002509            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002510            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002511            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002512            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30002513            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30002514            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002515            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002516            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002517            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002518            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002519            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002520            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002521            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002522            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002523            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002524            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002525            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002526            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002527            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30002529            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002530            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002531            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002532            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002533            ,03/08/2017,,,9001,1915.0000,PEN,MON,,,,
30002534            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002535            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002536            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30002537            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002538            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002539            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002540            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002542            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002543            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002544            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002545            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002546            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002547            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30002548            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002549            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002550            ,03/08/2017,,,9001,4800.0000,PEN,MON,,,,
30002551            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002552            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002553            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002554            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002555            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002556            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002557            ,03/08/2017,,,9001,1275.0000,PEN,MON,,,,
30002558            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002559            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002560            ,03/08/2017,,,9001,2650.0000,PEN,MON,,,,
30002561            ,03/08/2017,,,9001,2700.0000,PEN,MON,,,,
30002562            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002563            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30002564            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002565            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30002566            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30002567            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002568            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002569            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002570            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002571            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002572            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002573            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002574            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002575            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30002576            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002577            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002578            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002579            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002580            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002581            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002582            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002583            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002585            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30002586            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30002587            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002588            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002589            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002590            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002591            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002592            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30002593            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002594            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002595            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002596            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002597            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002598            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002599            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002600            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002601            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002602            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002603            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002604            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002605            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002606            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002607            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002608            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002609            ,03/08/2017,,,9001,1275.0000,PEN,MON,,,,
30002610            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002611            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002612            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30002613            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002614            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002615            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002616            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002617            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002618            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002619            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002621            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002623            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002624            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002625            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002626            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002627            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002628            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002629            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002630            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002631            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002632            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30002633            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002634            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002635            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002636            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002637            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002638            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002639            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002640            ,03/08/2017,,,9001,1300.0000,PEN,MON,,,,
30002641            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002642            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002643            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30002644            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30002645            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002646            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002647            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002648            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002649            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002650            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002651            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002652            ,03/08/2017,,,9001,2800.0000,PEN,MON,,,,
30002653            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30002654            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30002655            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002656            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30002657            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30002658            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002659            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002660            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002661            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002662            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002663            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002664            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002665            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30002666            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002667            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002668            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002669            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002670            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002671            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30002672            ,03/08/2017,,,9001,3800.0000,PEN,MON,,,,
30002673            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002674            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002676            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30002677            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002678            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002679            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002680            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002681            ,03/08/2017,,,9001,1550.0000,PEN,MON,,,,
30002682            ,03/08/2017,,,9001,6000.0000,PEN,MON,,,,
30002683            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002684            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002685            ,03/08/2017,,,9001,11700.0000,PEN,MON,,,,
30002686            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30002687            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30002688            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002689            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002690            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002691            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002692            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30002693            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30002694            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002695            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30002696            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30002697            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
